Gender,Age_2,Marital,Parental,Education,Religion,Occupation,CoupleStatus,Income,CouplePeriod,NumCouple,NumCouple_2,Empathy_01,Respect_02,Distancing_03,Growth_04,Patience_05,Growth_06,Respect_07,Distancing_08,Growth_09,Empathy_10,Empathy_11,Patience_12,Growth_13,Patience_14,Respect_15,Distancing_16,Empathy_17,Respect_18,Patience_19,Growth_20,Respect_21,Patience_22,Extraversion_01,Extraversion_02,Extraversion_03,Extraversion_04,Neuroticism_05,Neuroticism_06,Neuroticism_07,Neuroticism_08,Openness_09,Openness_10,Openness_11,Openness_12,Agreeableness_13,Agreeableness_14,Agreeableness_15,Agreeableness_16,Conscientiousness_17,Conscientiousness_18,Conscientiousness_19,Conscientiousness_20,Avoidance_01,Dominance_02,Compromise_03,Accomodation_04,Collaboration_05,Avoidance_06,Dominance_07,Compromise_08,Accomodation_09,Collaboration_10,Avoidance_11,Dominance_12,Compromise_13,Accomodation_14,Collaboration_15,Avoidance_16,Dominance_17,Compromise_18,Accomodation_19,Collaboration_20,Avoidance_21,Dominance_22,Compromise_23,Accomodation_24,Collaboration_25,satisfaction_01,satisfaction_02,satisfaction_03,satisfaction_04,satisfaction_05,satisfaction_06,satisfaction_07,satisfaction_08,satisfaction_09,ADCRS,TD,PD,RD,GD,DD,Extraversion,Neuroticism,Openness,Agreeableness,Conscientiousness,Compromising,Integrating,Obliging,Avoiding,Dominating,PositiveStrategy,NegativeStrategy,CoupleSatisfaction
1,3,1,1,4,3,5,2,4,5,5,7,6,4,6,6,4,5,4,5,5,6,6,4,5,4,4,6,5,4,4,5,4,3,5,5,4,4,3,3,3,3,5,5,4,5,3,3,4,3,4,4,5,5,3,1,4,3,5,2,1,4,4,4,4,2,3,4,4,2,1,2,3,4,2,1,1,3,3,4,5,4,5,4,5,4,5,4,105,19,23,20,26,17,18,12,19,13,18,14,20,17,13,6,34,19,40
1,3,1,1,4,1,2,2,2,5,4,,4,3,4,4,3,4,3,4,5,4,4,4,4,3,4,5,4,4,4,5,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,3,4,3,3,4,4,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,2,3,3,3,2,3,3,3,87,18,16,18,22,13,15,14,12,13,13,15,16,18,17,16,31,33,25
1,3,1,1,4,1,3,2,3,1,3,,5,3,5,4,2,3,3,4,3,5,5,4,5,4,5,5,6,3,3,4,3,3,2,2,2,2,4,4,3,4,2,2,2,2,5,5,4,4,4,2,3,3,5,2,4,4,3,3,2,4,4,4,4,2,4,5,4,4,3,4,4,3,5,2,4,4,3,4,4,3,4,3,4,3,4,3,87,16,21,17,19,14,8,15,8,18,12,20,17,21,21,11,37,32,32
1,3,1,1,4,2,6,2,2,3,4,,5,5,6,6,5,5,5,6,6,5,6,5,6,6,6,5,6,5,3,6,5,6,3,2,3,2,3,2,4,4,4,4,4,4,3,2,4,4,4,2,3,4,4,3,4,4,5,3,2,4,4,3,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,119,25,22,26,29,17,10,13,16,13,13,19,20,20,18,15,39,33,35
1,3,1,1,4,3,4,2,1,2,3,,5,4,4,3,4,4,4,4,4,5,3,4,4,4,5,4,4,4,4,5,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,88,19,17,20,20,12,13,11,12,13,12,14,15,16,16,15,29,31,30
2,1,1,1,2,1,3,1,2,7,5,10,5,2,4,4,4,4,4,4,5,5,5,4,4,3,4,4,5,3,4,4,3,3,4,4,3,4,3,3,2,2,4,4,4,4,3,3,3,3,3,3,3,4,2,2,2,3,3,3,2,3,3,3,2,3,4,3,3,3,2,2,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,3,87,18,20,16,21,12,15,10,16,12,13,15,16,15,13,12,31,25,30
2,1,1,1,4,1,2,1,3,4,3,,5,3,5,7,4,6,5,6,6,5,6,6,6,7,2,7,7,3,6,6,6,7,3,3,4,4,4,2,4,3,5,4,2,3,4,2,4,3,4,4,4,4,2,1,4,4,4,2,1,4,5,5,3,2,5,5,5,4,2,3,5,5,3,1,3,4,5,4,5,4,4,4,4,4,5,3,121,30,23,19,31,18,14,13,14,13,16,19,24,23,14,7,43,21,37
2,1,1,1,5,2,1,1,5,1,2,,6,4,3,6,3,4,3,4,5,6,4,5,5,2,3,5,6,2,3,4,3,5,4,4,4,5,2,1,4,4,1,2,4,5,5,4,4,2,5,5,4,5,4,3,4,4,4,3,1,3,4,4,4,3,4,3,4,2,4,3,3,4,4,1,4,4,4,5,5,3,5,5,5,5,5,5,91,18,22,15,24,12,17,11,12,15,19,18,20,18,17,12,38,29,43
2,1,1,1,4,2,5,1,2,2,2,,5,3,5,5,3,5,5,5,5,5,5,3,5,6,4,3,5,4,5,4,4,5,4,4,3,4,2,3,3,2,4,4,3,3,3,4,4,4,4,3,3,4,2,3,4,3,4,2,2,3,3,4,3,4,4,2,3,3,3,3,3,3,3,2,4,3,3,4,4,2,4,4,4,3,4,3,99,22,20,20,24,13,15,10,14,15,14,18,17,14,13,14,35,27,32
2,1,1,1,4,1,7,1,2,8,1,,4,3,4,4,5,4,4,5,5,4,4,5,3,4,3,4,4,4,4,3,4,4,3,4,3,2,3,4,4,3,3,3,2,3,3,4,3,3,3,3,3,3,4,3,2,3,4,3,2,3,4,3,3,3,3,4,2,3,3,2,3,4,3,3,3,3,3,3,4,3,2,3,3,3,2,3,88,22,16,18,19,13,12,14,11,13,12,13,16,17,16,14,29,30,26
2,1,1,1,4,1,1,1,1,5,4,,6,3,6,6,2,6,5,6,7,5,6,5,6,6,3,6,6,2,6,7,6,6,4,4,3,5,4,3,1,3,5,5,2,4,4,4,5,2,5,4,4,5,1,3,3,2,4,1,1,4,3,5,2,2,4,2,5,1,2,4,3,4,5,1,3,3,5,5,4,4,5,4,3,5,5,4,117,25,23,19,32,18,16,11,16,15,18,18,23,13,10,9,41,19,39
2,1,1,1,3,2,1,1,1,2,3,,5,2,6,7,2,5,2,6,7,6,3,5,5,6,3,5,6,4,5,7,5,6,5,5,4,4,2,1,2,1,5,5,4,5,5,4,4,5,4,4,4,4,1,5,4,4,5,2,2,4,5,5,4,4,5,4,4,5,4,4,3,4,4,5,4,4,2,5,4,4,5,4,5,4,4,4,108,24,20,16,31,17,18,6,19,18,16,21,20,20,16,20,41,36,39
2,1,1,1,4,4,2,1,2,4,4,,5,3,4,5,2,5,3,5,6,4,4,3,5,2,3,6,5,3,3,5,2,3,3,4,4,4,4,4,4,3,3,4,4,4,3,4,5,4,4,4,4,3,3,4,4,4,5,4,3,1,3,1,3,3,3,4,3,4,3,5,4,4,4,3,3,4,4,3,2,4,2,4,2,3,2,5,86,13,18,14,26,15,15,15,15,16,15,16,17,19,18,16,33,34,27
2,1,1,1,2,1,1,1,5,1,5,6,7,2,6,4,1,3,1,5,3,6,6,1,4,2,3,6,7,2,1,3,3,2,4,2,1,3,3,2,1,5,3,3,2,2,4,3,5,4,5,4,5,5,3,3,5,4,4,3,2,5,4,5,4,4,5,4,5,1,3,5,3,3,4,2,4,4,2,4,2,2,2,3,5,3,5,3,78,7,26,11,17,17,10,11,10,16,19,24,19,19,15,14,43,29,29
2,1,1,1,4,2,2,1,2,3,3,,6,3,5,5,3,4,5,4,5,5,6,4,5,3,3,5,5,4,2,5,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,2,4,4,4,4,3,3,2,3,4,3,4,2,2,4,3,4,4,3,4,3,4,2,2,3,3,4,3,2,3,3,4,4,4,4,4,4,4,4,4,4,95,16,22,19,24,14,16,15,13,14,14,18,20,15,13,12,38,25,36
2,1,1,1,4,1,5,1,4,8,3,,5,3,4,7,6,7,6,7,7,7,7,7,7,7,3,6,4,2,7,7,3,7,4,4,5,5,4,5,5,5,2,2,3,3,4,2,4,1,4,5,4,4,5,3,4,5,4,2,2,4,4,4,4,4,4,4,4,3,5,4,4,4,5,2,4,4,4,5,5,4,5,5,5,5,5,5,126,34,23,17,35,17,18,19,10,11,17,20,20,21,19,16,40,35,44
2,1,1,1,4,4,5,1,3,8,4,,5,6,4,4,7,4,3,5,5,5,5,5,5,6,4,5,4,4,5,5,3,6,5,4,4,3,2,3,3,4,2,2,2,2,4,3,4,3,5,4,4,5,3,3,3,4,3,2,2,3,4,4,4,3,3,3,3,2,3,4,3,3,3,3,3,3,4,5,5,4,5,4,5,5,5,4,105,29,19,20,23,14,16,12,8,14,18,16,17,17,14,14,33,28,42
2,1,1,1,4,1,2,1,2,6,2,,6,4,2,4,5,4,5,5,5,6,5,7,5,7,4,4,7,5,7,5,4,7,2,3,1,2,4,4,5,4,2,2,2,2,3,3,3,3,4,1,3,3,2,2,3,2,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,5,3,5,4,5,4,5,5,113,33,24,22,23,11,8,17,8,12,11,14,16,14,14,13,30,27,39
2,1,1,1,4,3,2,1,3,4,1,,5,3,6,6,7,5,5,5,6,5,5,6,6,6,4,5,6,6,5,5,6,7,2,2,1,2,3,4,2,4,3,4,2,3,4,5,4,4,4,2,5,5,3,1,4,4,4,2,1,4,5,3,4,1,3,4,3,2,2,3,4,3,2,1,3,4,3,4,4,3,5,4,5,5,5,4,120,31,21,24,28,16,7,13,12,17,16,17,16,21,13,6,33,19,39
2,1,1,1,4,1,2,1,2,2,2,,4,5,4,5,4,5,3,3,4,4,5,2,5,3,5,4,3,4,3,4,5,4,3,2,3,4,5,4,3,4,3,3,3,3,3,2,4,4,4,2,3,3,2,4,3,3,2,3,3,2,3,4,2,3,5,4,3,2,3,4,3,4,4,3,4,4,4,2,3,3,4,4,3,3,3,3,88,16,16,22,23,11,12,16,12,13,12,18,17,17,13,16,35,29,28
2,1,1,1,4,1,1,1,2,8,1,,6,4,4,4,3,3,4,4,4,6,5,5,4,5,4,4,5,3,3,4,4,4,2,3,2,2,2,2,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,3,3,3,3,4,2,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,3,3,2,3,4,3,4,3,4,3,3,3,92,20,22,19,19,12,9,11,13,12,15,16,13,15,16,13,29,29,30
2,1,1,1,4,2,2,1,2,3,5,7,6,3,6,5,4,4,2,5,5,5,4,2,5,3,2,3,3,4,3,2,3,4,5,4,3,3,4,5,4,3,3,4,4,4,3,4,4,4,2,4,2,4,5,3,4,5,4,4,3,4,4,2,4,4,3,5,4,4,3,5,4,5,4,3,3,2,4,5,2,3,1,3,2,2,1,3,83,16,18,14,21,14,15,16,15,15,12,19,19,20,21,16,38,37,22
2,1,1,1,4,1,2,1,4,8,1,,5,3,5,6,5,5,5,5,6,6,6,4,5,5,5,5,6,3,5,5,5,5,4,4,3,4,4,4,4,4,2,3,2,2,3,4,2,2,3,2,3,2,4,2,2,3,2,4,2,2,2,3,4,2,4,3,3,4,3,3,4,3,4,2,2,3,2,3,2,3,4,4,2,3,3,3,110,24,23,21,27,15,15,16,9,11,10,13,13,15,20,11,26,31,27
2,1,1,1,3,1,1,1,1,1,2,,5,3,5,5,4,4,5,5,5,6,6,5,5,6,4,5,5,4,5,6,4,5,4,3,2,3,3,3,3,4,4,4,4,2,4,3,4,4,4,3,4,4,4,2,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,3,4,3,107,25,22,20,25,15,12,13,14,15,15,20,18,20,19,16,38,35,31
2,1,1,1,4,1,2,1,4,4,3,,6,3,3,3,2,2,3,4,4,6,6,3,6,3,2,5,6,2,3,4,2,3,3,3,2,3,2,2,4,4,3,4,2,4,3,4,3,3,4,3,4,3,4,3,4,3,4,2,4,4,3,4,3,4,4,3,4,3,4,4,3,4,4,3,3,4,4,4,3,3,3,4,3,4,4,4,81,14,24,12,19,12,11,12,13,13,14,19,20,16,16,18,39,34,32
2,1,1,1,4,3,2,1,4,8,1,,5,4,3,4,6,4,5,5,4,5,6,5,5,4,5,5,5,3,4,5,3,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,1,3,3,3,3,1,3,3,3,4,4,4,4,3,3,1,5,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,3,98,22,21,20,22,13,16,14,16,15,16,18,18,16,11,19,36,30,31
2,2,1,1,4,1,2,1,2,4,4,,5,3,6,6,3,6,3,6,6,6,5,5,6,5,3,4,3,5,4,4,3,3,1,1,1,3,2,5,3,4,3,4,2,4,4,3,4,3,4,3,4,3,5,1,4,4,2,5,2,2,5,2,4,2,2,4,3,4,2,1,5,3,4,1,3,4,1,4,4,4,4,4,5,3,5,3,100,20,19,17,28,16,6,14,13,14,14,12,11,22,22,8,23,30,36
2,2,1,1,5,3,2,1,3,3,3,,5,5,5,4,5,4,5,5,5,5,5,4,5,4,3,5,5,3,4,4,3,4,2,2,2,2,4,4,4,4,3,2,2,3,4,3,4,3,5,4,4,4,4,3,3,3,3,2,2,4,3,3,4,3,4,3,4,4,3,3,3,4,3,3,4,3,4,4,4,4,5,3,5,4,4,4,97,21,20,19,22,15,8,16,10,14,17,18,18,15,17,14,36,31,37
2,2,1,1,4,1,2,1,3,4,5,10,6,4,6,7,3,4,3,7,5,5,5,4,3,4,4,5,5,3,2,5,5,3,4,4,4,4,4,2,2,2,4,4,5,5,2,4,3,3,5,3,5,4,4,3,5,3,3,5,2,4,3,4,4,4,4,3,4,3,2,2,4,4,5,3,4,3,5,4,5,4,5,3,5,5,5,5,98,16,21,19,24,18,16,10,18,12,17,19,20,16,21,14,39,35,41
2,2,1,1,4,1,6,1,3,8,3,,7,2,5,6,6,6,6,6,7,7,7,6,7,7,4,6,7,3,6,6,6,6,2,3,2,2,3,3,3,4,2,2,1,2,4,4,4,4,5,5,5,5,3,2,4,4,4,2,2,4,4,4,4,2,4,4,4,3,2,3,4,4,3,2,3,4,4,4,4,4,4,5,5,4,5,4,129,31,28,21,32,17,9,13,7,16,20,18,20,20,15,10,38,25,39
2,2,1,1,4,1,2,1,1,9,4,,5,3,3,4,1,2,3,3,4,3,5,2,5,3,2,3,4,2,1,5,2,3,2,3,3,4,5,4,5,4,2,2,2,3,4,4,4,2,3,4,3,5,3,4,3,4,3,3,4,4,1,3,2,5,3,3,4,3,4,2,1,3,4,3,4,2,3,3,2,2,3,3,2,3,2,3,68,10,17,12,20,9,12,18,9,14,15,16,16,11,15,20,32,35,23
2,2,1,1,5,4,2,1,2,4,3,,5,6,6,5,2,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,2,2,2,4,2,3,2,3,4,3,2,2,2,4,3,4,3,3,3,3,3,1,4,3,4,2,1,4,3,3,3,2,4,4,4,2,4,4,3,3,4,1,2,4,4,4,4,2,4,4,4,3,4,3,124,26,23,28,29,18,10,10,11,13,12,18,18,17,14,9,36,23,32
2,2,1,1,5,2,5,1,4,8,3,,5,4,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,3,3,3,3,2,2,4,3,4,4,3,4,3,3,3,4,4,4,4,4,3,2,3,3,3,2,1,3,3,3,4,3,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,4,4,5,4,103,21,20,23,24,15,12,11,15,13,16,16,16,17,16,12,32,28,36
2,2,1,1,4,1,2,1,3,4,3,,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,5,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,90,23,16,19,20,12,12,8,12,12,12,15,15,15,15,15,30,30,30
2,2,1,1,4,1,2,1,2,3,3,,5,3,4,3,3,4,3,3,4,6,6,5,5,4,4,3,5,3,4,5,3,4,2,2,2,2,4,3,3,4,2,2,2,4,4,2,4,4,4,4,4,3,4,2,3,3,3,2,2,4,4,4,4,3,4,2,3,2,3,3,3,2,4,2,3,3,2,3,4,2,3,3,3,3,3,2,89,20,22,16,21,10,8,14,10,14,15,17,14,15,16,12,31,28,26
2,2,1,1,4,1,2,1,2,6,3,,5,3,6,5,5,5,5,5,6,5,5,6,6,6,5,5,5,3,6,6,6,6,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,2,4,4,4,4,3,4,4,4,3,3,4,4,4,3,2,3,4,4,3,5,4,5,3,5,4,5,4,115,29,20,22,28,16,16,13,15,16,16,19,20,20,16,13,39,29,38
2,2,1,1,4,2,2,1,3,1,5,7,5,4,6,6,6,7,7,7,7,7,7,7,7,7,7,7,5,6,5,7,6,6,3,3,2,2,1,1,3,5,5,5,5,5,3,1,5,5,5,1,5,5,3,1,4,4,3,3,1,3,3,4,4,1,4,3,5,2,1,1,3,4,3,1,2,4,4,5,5,4,4,5,5,5,5,4,139,31,24,30,34,20,10,10,20,14,16,14,20,17,15,5,34,20,42
2,3,1,1,2,1,6,1,2,7,4,,5,3,5,7,5,6,4,6,7,7,7,5,5,5,4,5,5,4,3,5,4,3,4,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,2,3,3,3,2,3,2,3,3,2,3,2,3,3,2,3,3,2,2,2,3,2,2,2,4,4,3,4,4,2,4,4,3,110,21,24,19,30,16,15,14,15,15,15,12,13,13,11,14,25,25,32
2,3,1,1,4,1,4,1,1,8,5,20,6,1,6,4,2,1,2,5,6,6,6,1,5,1,1,6,7,2,2,4,2,1,3,3,2,1,4,4,4,4,4,3,3,4,3,1,3,2,5,2,5,5,4,1,4,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,1,4,1,4,1,5,1,4,1,77,7,25,8,20,17,9,16,14,9,17,16,16,16,15,13,32,28,22
2,3,1,1,5,1,2,1,3,9,3,,5,5,4,5,3,5,5,5,5,5,5,4,5,6,3,6,5,3,4,5,3,3,5,5,5,5,1,1,4,3,4,4,4,5,3,4,4,4,5,4,4,4,3,4,3,1,3,3,4,3,2,3,3,4,4,2,3,3,4,2,2,3,3,4,2,2,4,3,2,4,3,3,2,4,3,3,99,20,20,19,25,15,20,9,17,15,17,14,16,9,15,20,30,35,27
2,3,1,1,4,1,5,1,4,4,5,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,2,4,4,4,2,2,4,4,4,4,2,3,4,4,2,2,2,4,4,4,2,3,4,4,5,5,4,5,4,5,4,5,4,128,30,24,27,30,17,15,15,16,16,14,16,20,20,15,10,36,25,41
2,1,1,1,4,1,5,2,2,3,2,,5,2,6,2,5,4,4,3,6,3,2,5,6,6,2,6,5,3,2,4,2,3,3,4,2,2,2,3,2,4,5,5,3,3,4,4,5,3,4,4,4,4,4,3,4,4,4,4,2,3,5,4,4,3,4,4,5,5,3,4,4,3,4,2,3,4,2,3,3,2,3,2,4,2,5,2,86,21,15,13,22,15,11,11,16,16,16,18,18,21,21,13,36,34,26
2,1,1,1,4,1,7,2,2,6,3,,2,3,5,6,2,2,3,6,6,5,6,3,6,3,5,3,6,5,2,4,5,3,2,1,1,1,4,4,3,2,2,2,3,3,2,5,3,2,2,1,3,2,4,2,4,4,4,2,3,4,4,4,4,2,3,4,3,4,2,3,4,2,4,3,3,4,3,4,4,4,4,3,3,4,5,4,91,13,19,21,24,14,5,13,10,12,8,17,16,20,18,12,33,30,35
2,1,1,1,3,1,1,2,4,1,1,,6,5,5,5,6,5,4,5,5,5,5,6,5,6,6,5,5,5,6,5,4,4,2,2,2,4,3,4,2,4,3,3,3,2,5,4,4,3,5,2,3,3,5,3,3,3,3,3,2,3,3,3,4,2,3,3,3,3,3,3,3,3,4,2,3,4,3,3,4,3,4,3,4,3,3,3,113,28,21,24,25,15,10,13,11,16,13,15,15,16,19,12,30,31,30
2,1,1,1,4,4,7,2,3,3,4,,5,4,6,5,2,4,3,6,4,4,4,3,4,3,4,5,5,4,3,4,5,4,3,2,2,3,2,2,3,3,4,4,3,2,3,3,4,4,3,3,3,3,5,2,4,4,4,4,1,4,4,4,4,3,4,3,3,4,4,4,4,3,4,2,3,4,2,4,3,4,4,3,4,2,4,3,91,15,18,20,21,17,10,10,13,14,12,19,16,19,21,12,35,33,31
2,1,1,1,3,2,1,2,4,2,1,,6,4,5,5,4,3,5,5,4,5,5,4,5,4,5,4,5,5,4,4,5,5,3,2,2,2,4,4,3,4,2,2,2,2,3,3,3,4,4,2,4,4,3,3,4,3,4,2,2,4,3,4,3,2,4,3,4,3,2,3,3,4,3,2,3,3,4,4,3,4,2,3,4,2,3,2,101,21,21,24,21,14,9,15,8,13,14,18,20,15,14,11,38,25,27
2,1,1,1,4,1,2,2,3,6,5,6,6,3,6,6,1,5,5,6,6,7,7,4,5,5,5,5,6,3,4,5,2,3,4,4,5,4,4,2,5,5,4,4,4,5,4,4,5,2,5,5,5,5,2,3,4,4,5,2,2,4,4,4,4,4,5,4,5,1,4,4,4,5,4,2,4,5,4,4,2,3,3,4,2,3,4,3,105,17,26,18,27,17,17,16,17,15,20,21,23,21,13,15,44,28,28
2,1,1,1,4,2,7,2,1,4,3,,6,4,5,5,6,5,6,6,7,7,7,6,7,6,6,6,7,6,7,6,6,6,3,3,2,2,2,4,3,5,4,5,5,5,4,4,4,3,3,2,4,4,4,3,4,5,5,2,3,4,5,4,5,3,4,4,5,2,3,3,4,4,2,3,4,4,4,5,5,5,5,5,5,5,5,5,133,31,27,28,30,17,10,14,19,15,13,19,22,22,15,15,41,30,45
2,1,1,1,3,1,1,2,4,1,1,,6,5,5,5,3,5,6,5,5,6,6,4,5,5,5,4,6,4,4,5,5,4,3,2,2,2,2,5,3,4,3,3,2,3,4,2,4,4,4,3,3,3,3,2,4,3,4,3,2,4,3,4,3,3,4,3,3,3,3,3,3,4,4,2,3,3,3,4,4,3,4,3,4,3,4,3,108,20,24,25,25,14,9,14,11,14,13,18,18,15,16,12,36,28,32
2,1,1,1,4,1,2,2,2,4,5,10,5,2,5,4,2,3,3,5,5,4,5,2,5,2,4,5,4,3,2,4,2,3,2,2,1,3,3,1,1,2,1,1,1,2,2,2,2,2,3,2,3,2,5,3,3,2,3,4,3,3,4,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,4,3,5,3,3,3,79,11,18,14,21,15,8,7,5,8,10,15,15,15,21,16,30,37,32
2,1,1,1,4,3,5,2,5,2,3,,5,3,5,6,5,6,4,5,5,5,6,4,5,5,3,5,5,2,3,5,4,4,2,2,3,2,2,2,2,4,2,2,2,2,4,4,4,4,5,4,4,4,4,2,4,4,4,4,2,4,3,4,4,2,4,3,4,4,2,3,3,2,4,2,2,4,2,4,4,3,4,4,4,4,4,4,100,21,21,16,27,15,9,10,8,16,17,17,16,17,20,10,33,30,35
2,1,1,1,4,1,2,2,3,3,5,6,5,4,4,4,3,4,3,4,4,5,5,3,4,3,4,4,5,3,4,4,3,3,2,2,3,3,3,4,3,4,3,3,3,3,4,2,3,4,4,4,4,3,3,3,3,4,4,3,3,4,4,3,3,3,3,4,3,4,3,4,3,4,4,3,3,4,3,4,3,3,3,3,4,3,3,3,85,16,20,17,20,12,10,14,12,13,15,17,17,19,17,15,34,32,29
2,1,1,1,3,1,1,2,2,4,2,,5,1,4,5,1,5,3,3,5,5,6,3,5,4,2,5,6,1,3,5,1,3,2,1,1,4,3,1,4,3,3,3,3,4,2,4,4,2,4,3,4,4,3,4,4,2,4,2,5,3,1,2,2,5,3,1,3,1,5,3,1,2,4,5,2,1,3,4,4,3,4,3,2,3,2,3,81,14,22,8,25,12,8,11,13,12,15,15,14,6,12,24,29,36,28
2,1,1,1,4,2,2,2,5,2,4,,5,2,5,3,2,4,3,6,4,6,6,3,5,3,2,5,6,2,4,5,3,2,5,5,5,5,4,4,4,2,2,4,2,4,4,4,4,4,4,3,5,5,3,4,3,4,3,3,2,4,4,4,3,4,4,3,4,2,4,3,3,3,2,4,3,5,4,5,5,5,5,5,5,5,5,5,86,14,23,12,21,16,20,14,12,16,17,17,18,19,13,18,35,31,45
2,1,1,1,4,2,7,2,2,1,3,,5,4,3,3,3,2,3,3,3,5,5,4,2,3,3,3,5,3,5,3,4,4,4,4,5,4,4,2,2,2,3,3,2,3,2,1,4,4,5,5,4,5,3,3,4,2,4,4,2,4,2,4,4,3,4,1,5,1,2,4,3,4,2,2,3,3,4,3,4,3,3,4,5,4,4,3,78,19,20,17,13,9,17,10,11,11,19,19,21,11,14,12,40,26,33
2,1,1,1,4,1,2,2,3,5,2,,5,3,4,3,6,3,3,5,5,5,5,2,5,2,3,3,5,3,3,4,3,3,4,4,3,3,2,4,1,3,4,4,3,4,5,5,4,5,5,3,5,5,4,2,4,3,4,4,2,4,4,4,2,4,4,4,4,3,3,4,4,3,2,2,4,3,4,4,3,2,2,2,2,1,2,1,83,16,20,15,20,12,14,10,15,19,18,20,19,18,15,13,39,28,19
2,2,1,1,5,1,1,2,2,6,5,5,4,2,5,5,3,5,2,3,5,4,4,6,6,5,3,3,4,3,2,4,3,6,4,4,4,4,4,4,4,4,4,2,2,4,3,5,4,3,3,3,3,3,2,4,4,3,3,1,3,3,3,4,3,4,3,3,4,1,4,3,2,4,5,4,3,4,5,3,5,4,4,4,5,5,5,4,87,22,16,13,25,11,16,16,12,15,12,16,20,15,12,19,36,31,39
2,2,1,1,4,1,8,2,2,5,1,,5,3,3,4,3,5,3,4,6,6,6,4,5,3,4,4,6,3,4,4,3,2,3,4,3,5,3,3,4,5,3,2,2,4,3,3,4,3,5,2,3,3,2,4,3,3,4,3,2,2,3,4,4,2,4,3,4,3,2,4,3,4,5,2,3,4,3,4,4,4,3,3,3,3,3,3,90,16,23,16,24,11,15,15,11,13,13,16,19,16,17,12,35,29,30
2,2,1,1,4,2,2,2,2,7,1,,5,3,4,6,4,5,4,5,6,6,6,5,5,4,5,6,6,5,4,5,5,5,4,4,3,4,2,2,4,3,3,3,4,5,4,5,4,3,3,2,3,3,2,3,4,3,4,2,2,4,3,4,3,2,5,3,4,2,4,3,2,3,2,2,4,3,4,4,1,3,5,3,3,3,2,4,109,22,23,22,27,15,15,11,15,16,11,20,19,14,11,13,39,24,28
2,2,1,1,2,4,2,2,1,3,5,7,4,4,5,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,4,4,5,5,3,4,3,3,2,3,4,3,2,3,3,4,4,3,3,3,4,4,4,4,2,3,4,3,5,2,3,4,3,3,3,2,4,3,4,3,3,4,3,3,2,3,3,3,4,3,4,3,4,1,5,1,3,3,97,22,18,23,21,13,13,12,12,13,16,19,19,15,12,14,38,26,27
2,2,1,1,4,1,4,2,1,4,4,,6,3,3,4,3,5,5,4,5,5,5,4,5,5,3,3,5,3,4,5,3,4,2,2,2,2,3,3,4,4,1,1,3,4,2,3,3,3,4,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,4,2,3,5,3,3,3,3,2,92,20,21,17,24,10,8,14,9,11,12,15,13,11,15,15,28,30,28
